status1,ean,asin,brand,Weblink,product_description,image_location,Amazon_Item_model_number,Amazon_Bestsellers_Rank,Bullet_Description,Amazon_Landed_Price,IPG_Cat_Desc_1_name,IPG_Cat_Desc_1_P,Item_Weight,Dimensions,shipping_weight,ProductDimensions
56,0812715018948,B01F73LCU6,"ION Audio",https://www.amazon.co.uk/dp/B01F73LCU6,"The Ion Compact LP is a value turntable which can also connect to your computer's USB socket to transfer audio from your vinyl to digital storage.",https://images-eu.ssl-images-amazon.com/images/I/41dUksanNQL.jpg,"Compact LP (burgundy)",7460,"Hear your preferred records through your stereo or home theatre system,RCA output and jacks included,Compact LP lives up to its name by not stealing your valuable shelf space,Plays and converts 33 1/3, 45 and 78 RPM records,Rip tracks into digital files via USB onto your PC or Mac",39.99,Turntables,"Receivers & Separates","1.43 Kg","32.5 x 26.5 x 8.5 cm","2 Kg",
56,0812715019589,A,,https://www.amazon.co.uk/dp/A,,,,,,,,,,A,,NA
56,5055543261734,B01GQFZ3VI,STARMO,https://www.amazon.co.uk/dp/B01GQFZ3VI,"1:Download ""VR Games"" Apps or ""3D Split Screen"" Videos to your smartphone.Based on the game menu to select installation a video player or game software,test if it supports Left-and -Right split screen display and full-screen display. 2:Open the cover plate,place your cell phone in it and close the cover plate 3:Wearing on head?Adjust the straps for suitable tightness), then you can enjoy your the 3D-effect Fits for: Samsung Galaxy Note 4/Galaxy Note 3/Galaxy S6 Edge/Galaxy S6 Apple iPhone 6s/iPhone 6/iPhone 6 Plus/iPhone 5c/iPhone 5s/iPhone 5 LG G3/SONY Xperia Z3+/HTC One Max/ Desire 816/One M9/ASUS Zenfone 2 etc.",https://images-eu.ssl-images-amazon.com/images/I/416obtKCxRL.jpg,STVR2BK,,"Awesome 3D Effect Glasses.,Adjustable lens focus.,Adjustable strap for the ultimate comfort.,Fits most devices including Android and iPhone,Various size phones will fit the glasses as there is an adjustable phone holder.",9.99,"3D Glasses",Headsets,,NA1,"358 g","20.6 x 15.4 x 10.8 cm ; 358 g "
56,,A,,https://www.amazon.co.uk/dp/A,,,,,,,,,,A,,NA
56,817713012240,B00MOU7GHE,JOYFACTORY,https://www.amazon.co.uk/dp/B00MOU7GHE,"The Excellent Quality aXtion Bold iPad Mini Magconne - aXtion Bold with MagConnect Rugged Water-Resistant Case, MagConnect Mount Compatible for iPad mini /w Retina Display (Black)",https://images-eu.ssl-images-amazon.com/images/I/51dAIF5WhDL.jpg,CWE203M,217265,"Joy Factory aXtion Bold M-Series Case for iPad mini 1, 2, 3 (Black),Slim Silicone Case, Tear-Proof Molded In Port/Button Covers, Sharpvue Anti-Scratch Camera Lens, Added Corner Protection, Splash Resistant,0.6"" Thin, Shockproof Design, Built-In Screen Protector, MagConnect Mounting Port, Port for Separately Sold Shoulder Strap",23.00,Cases,"Bags, Cases & Sleeves","272 g","23.6 x 16.8 x 2.5 cm","340 g",
56,817713014350,B01DEIWUMA,"The Joy Factory",https://www.amazon.co.uk/dp/B01DEIWUMA,"Retail Box aXtion Bold, iPad mini 4",https://images-eu.ssl-images-amazon.com/images/I/41aeZcmnJjL.jpg,CWE301,,"Heavy-duty, ultra-responsive built-in screen protector with AccuTouch technology,Tear-proof molded-in port and button covers,Water-resistant with military-grade shockproof protection (MIL-STD-810),Sharpvue anti-scratch camera lens,Port for optional shoulder strap (sold separately)",,Cases,"Bags, Cases & Sleeves","227 g","15.5 x 1.6 x 22.2 cm","363 g",
56,848891020543,B016XGOKK0,Trident,https://www.amazon.co.uk/dp/B016XGOKK0,"Trident CYCLOPS SURFACE PRO 4 CASE BLACK CYMSCARPBK000 Tablets Tablet Cases Covers",https://images-eu.ssl-images-amazon.com/images/I/315d4IG7gtL.jpg,CY-MSCARP-BK000,289001,"Shock-absorbing TPE and polycarbonate,Outstanding protection against impacts,Power-ports and audio-jacks protections,Dust filters to protect speaker bays,Built-in stand for full operation of the device's media stand",29.60,Cases,,,NA1,"399 g","25 x 1.6 x 17.7 cm ; 9.07 g "
56,848891018922,B00VY5HHTM,Trident,https://www.amazon.co.uk/dp/B00VY5HHTM,"TRIDENT CASE CYCLOPS CASE BLACK ZAC TABLET",https://images-eu.ssl-images-amazon.com/images/I/31RGinFO-1L.jpg,CY-MSSF03-BK000,247302,"A superior protection,Light and slim design,Shock-absorbing TPE and polycarbonate,Military Standard MIL-STD-810F,Power-ports and audio-jacks protection",95.49,Cases,,,NA1,"358 g","27.5 x 1.6 x 19.5 cm ; 200 g "
56,848891017277,B00OJZVF1U,Trident,https://www.amazon.co.uk/dp/B00OJZVF1U,"Trident 2014 CYCLOPS CASEBLACK MICROSOFT SURFACE PRO 3 CYMSSFP3BK000 Tablets Tablet Cases Covers",https://images-eu.ssl-images-amazon.com/images/I/31h0mcLZk1L.jpg,CY-MSSFP3-BK000,190219,"Shock-absorbing TPE and polycarbonate,Outstanding protection against impacts,Power-ports and audio-jacks protections,Dust filters to protect speaker bays,Built-in stand for full operation of the device's media stand",49.99,Cases,,"286 g","31.2 x 21.2 x 2.2 cm","476 g",
56,5060488840821,A,,https://www.amazon.co.uk/dp/A,,,,,,,,,,A,,NA
56,5060488840814,A,,https://www.amazon.co.uk/dp/A,,,,,,,,,,A,,NA
56,5060488840784,A,,https://www.amazon.co.uk/dp/A,,,,,,,,,,A,,NA
56,845620055241,B00ITG4RE2,ISOUND,https://www.amazon.co.uk/dp/B00ITG4RE2,"HM-260 Headphones w/Mic Gray & Purple",https://images-eu.ssl-images-amazon.com/images/I/41QLekbzi%2BL.jpg,DGHM-5524,,"40mm drivers for deep bass and crisp highs,Extra-padded and adjustable for superior comfort,Stainless steel and ABS plastic construction for durability and longevity,Super-flexible, colorful PVC cable,Foldable design,40mm drivers for deep bass & crisp highs,Stainless steel + ABS plastic construction for durability & longevity",14.99,"Wired Headsets",Headsets,,NA1,"431 g","8.3 x 19 x 21.6 cm ; 408 g "
56,,A,,https://www.amazon.co.uk/dp/A,,,,,,,,,,A,,NA
56,845620055371,B010NA33UA,iSound,https://www.amazon.co.uk/dp/B010NA33UA,"Nowadays with young children using iPhones and Smartphones it is important to protect them from from the dangers of doing so, these headphones from iSound have been designed specifically for use by children, the fit is styled for the smaller head and the most important feature is that they have a volume limiter that limits the maximum volume to 85dB as recommended by the U.S CDC. Just like the adult version these headphones are superb quality, they are ergonomically designed for comfort and much to the joy of your kids they also have a microphone and call answer facility as well as in line volume control. If you want to really cheer up your digitally equipped young people whilst protecting their delicate ears, then this is the product for you. Available in 4 colours: Black, Pink, Turquoise and Purple. Features • Designed for kids. • Limited volume for child safety (85dB) per CDC recommendation. • Lightweight and comfortable. • In-line mic & volume controls. • Works with smartphones, tablets, and other 3.5mm devices. Specifications Frequency response: 20 Hz - 20 kHz Driver size: 40mm Impedance: 32? Sensitivity: 105±4dB Max power: 100mW Input type: 3.5mm audio Cord length total: 6 foot cable Volume control: Yes",https://images-eu.ssl-images-amazon.com/images/I/41W1iM2JLRL.jpg,DGHP-5537,,"Designed for kids,Limited volume for safety (85dB),Lightweight and comfortable,In-line mic and volume controls,Works with smartphones, tablets and other 3.5mm devices",24.48,"Headphones & Earphones","Home Audio & Video Accessories",,NA1,"9.1 g","19 x 8.9 x 21.6 cm "
56,,A,,https://www.amazon.co.uk/dp/A,,,,,,,,,,A,,NA
56,,A,,https://www.amazon.co.uk/dp/A,,,,,,,,,,A,,NA
56,845620056101,B01FWRQVQ2,iSound,https://www.amazon.co.uk/dp/B01FWRQVQ2,"BT-1050 Bluetooth Headphones w/ Mic",https://images-eu.ssl-images-amazon.com/images/I/41UMgcszMAL.jpg,DGHP-5610,,"BT-1050 Bluetooth Headphones w/ Mic",21.07,Categories,"Electronics & Photo",,NA1,"240 g","5.1 x 17.3 x 21.1 cm "
56,845620056125,B01D5395D6,iSound,https://www.amazon.co.uk/dp/B01D5395D6,"This wireless headset delivers incredible sound without emptying your wallet! The BT-150 features full stereo sound and three sizes of soft silicone tips. A flat no-tangle, lightweight cable makes this a joy to use even during a strenuous workout or just walking on the beach. The inline microphone and multi-switch means you never have to touch your device. Clean, crisp highs and a solid bass response put you in your music.",https://images-eu.ssl-images-amazon.com/images/I/41WlPbz2J9L.jpg,DGHP-5612,,"Comfortable, ergonomic design,Wirelessly play/pause/skip music and control volume,Answer calls with the built-in mic,Up to 6 hours of playtime depending on usage,Includes an adjustment clip and silicone tips",14.99,"Headphones & Earphones","Home Audio & Video Accessories",,NA1,"9.1 g","8.9 x 3.2 x 15.2 cm "
56,845620064038,B00EV0CQZC,,https://www.amazon.co.uk/dp/B00EV0CQZC,,https://images-eu.ssl-images-amazon.com/images/I/41ht8vb%2BzaL.jpg,DGPS4-6403,,,,"Headsets & Headphones",Accessories,,NA1,,"23.6 x 21.3 x 9.9 cm ; 231 g "
56,845620064090,B00EV0CPDU,DreamGear,https://www.amazon.co.uk/dp/B00EV0CPDU,"PS4 Broadcaster Headset",https://images-eu.ssl-images-amazon.com/images/I/41oiaU5rPJL.jpg,DGPS4-6409,,"PS4 Broadcaster Headset",11.46,"Bluetooth Headsets",Headsets,,NA1,"68 g","26.4 x 19 x 5.8 cm ; 68 g "
56,845620028658,B01FY1VEUE,DreamGear,https://www.amazon.co.uk/dp/B01FY1VEUE,"Learning is fun and affordable with the My Arcade Learning Pad. Help your child learn through sight and sound. 200 arcade games and 70+ brain games and puzzles for hours of entertainment. Includes a crystal clear, 2.75"" color LCD screen, built-in speaker with volume control for interactive fun. Take it with you everywhere!",https://images-eu.ssl-images-amazon.com/images/I/51U5rbm2yOL.jpg,DGUN-2865,,"Many activities to help your child learn through sight and sound - brain games, puzzles, listen to stories, sing songs, or play arcade games for hours of learning and entertainment,Crystal clear 2.75 inch, full color hires LCD screen to help your child learn visually and a speaker with volume control for full interactive FUN!,70 Learning activities and games + 200 Arcade games,Keyboard is sealed to easily wipe off for minor spills or sticky fingers.,Requires 3 ""AAA"" batteries (not included)",19.99,"Mouse Pads","Keyboard & Mouse Accessories",,NA1,"522 g","3.8 x 10.2 x 17.8 cm ; 90.7 g "
56,,A,,https://www.amazon.co.uk/dp/A,,,,,,,,,,A,,NA
56,,A,,https://www.amazon.co.uk/dp/A,,,,,,,,,,A,,NA
56,,A,,https://www.amazon.co.uk/dp/A,,,,,,,,,,A,,NA
56,,A,,https://www.amazon.co.uk/dp/A,,,,,,,,,,A,,NA
56,,A,,https://www.amazon.co.uk/dp/A,,,,,,,,,,A,,NA
56,,A,,https://www.amazon.co.uk/dp/A,,,,,,,,,,A,,NA
56,4974019029993,B00A9254AA,,https://www.amazon.co.uk/dp/B00A9254AA,"EL531XH Series calculators feature a stylish new design and refreshing colour scheme while supporting all the functions and features of its predesessors, the EL531WHBBK and EL531WHBBL. Direct Algebraic Logic: For most scientific calculators, keying in an equation is a complicated process. But with D.A.L., a feature unique to Sharp scientific calculators, symbols and numbers can be keyed in as written. 2-Line Display: Two-line display allows the users to check both the equation and answer at the same time. And since the equation remains displayed, it is easy to edit or make substitutions if necessary. Substitution Calculation: Simply replace values in an algebraic formula with the convenient Value.",https://images-eu.ssl-images-amazon.com/images/I/51kDvKaLnOL.jpg,EL-531XHWHC,535971,"Recommended High School Model. Approved by the NSW Board of Studies,Large, high resolution, 2 line LCD screen with upper 12 digit (5x7 - dot matrix)/lower 10 digit (mantissa) + 2 (exponent) digit,Up to 272 scientific and statistical functions,Battery operated (AAA x 1),Functions include multi-line playback. Constant, fraction, chain and n-Base calculations",,,,"99.8 g","15.8 x 8 x 1.4 cm","259 g",
56,816983015708,B06XTXC5JC,ReTrak,https://www.amazon.co.uk/dp/B06XTXC5JC,"Redefine your travel experience with Retrak's hooded travel pillow with Bluetooth headphones built in. The premium memory foam and soft hood work together to enhance your travel experience experience and comfort during a long flight or bus journey. Simply charge the headphones to give up to 6 hours listening time and connect with your Bluetooth device. Charge using the retractable cable, can be charged from a mobile recharging device used to charge the phone. Unique and real solution to a real problem, an all in all solution to maximise your comfort",https://images-eu.ssl-images-amazon.com/images/I/51Ept6wfiJL.jpg,ETPILLOWB,,"Bluetooth 4.1,Built-in earbuds,Raised neck support,Soft sweatshirt material,50cm charging cable included",24.99,Earphones,"Headphones & Earphones",,NA1,"599 g","19.9 x 19.9 x 11.9 cm ; 485 g "
56,8718734652786,B0173HGV28,"Fresh ´N Rebel",https://www.amazon.co.uk/dp/B0173HGV28,"Rockbox Fold Fabriq Edition is a sleek and stylish wireless speaker ready to impress. Made for design lovers as much as for music lovers it combines quality materials and excellent sound with a contemporary look and feel. Play your favourite tunes out aloud and thump along to the beat thanks to its first-class drivers and passive bass. Clad in a woven fabric with multi-coloured threads it is embellished with a tanned leather label with embossed logo. Available in five must-have colours Rockbox Fold Fabriq Edition is on a mission to dress up your music. <br /><br />Charging Times:<br /><br /> - 0.5A Charger: 8 hours<br /> - 1A Charger: 4 hours<br /> - 2A Charger: 2 hours<br /><br />Technical Spec:<br /><br /> - Dimensions: W175 x H67 x H25mm<br /> - 4000 mAh Rechargeable Battery<br /> - Weight: 396g<br /> - Average Play Time: 20 hours<br /> - Output Power: 2 x 5W<br /><br />What s In the Box?<br /><br /> - Rockbox Fold Fabriq Edition<br /> - Micro-USB Charging Cable<br /> - 3.5mm Audio Cable<br /> - Manual<br /><br /> <br /><br />",https://images-eu.ssl-images-amazon.com/images/I/41BeJHuMRnL.jpg,1RB4000CC,,"Bluetooth 4.0 Technology - Instantly connect the to your smartphone or other Bluetooth enabled device in the touch of a button.,Integrated speakerphone - Incoming call? Pause music and answer calls through the speaker without taking your phone out of your pocket.,Powerbank Feature - Plug a flagging phone or device into the integrated 1A USB charging port for an instant power boost,Fashionable Fabric Design - Covered in contemporary woven fabric, with integrated travel case that folds out into a convenient speaker stand.,Rechargeable Li-Ion battery - Up to 20 hours of non-stop music playback.,Battery Powered",60.72,"Portable Speakers","MP3 Player Accessories",,NA1,"821 g","6.7 x 2.5 x 17.5 cm ; 395 g "
56,,A,,https://www.amazon.co.uk/dp/A,,,,,,,,,,A,,NA
56,,A,,https://www.amazon.co.uk/dp/A,,,,,,,,,,A,,NA
56,,A,,https://www.amazon.co.uk/dp/A,,,,,,,,,,A,,NA
56,,A,,https://www.amazon.co.uk/dp/A,,,,,,,,,,A,,NA
56,,A,,https://www.amazon.co.uk/dp/A,,,,,,,,,,A,,NA
56,5055543259663,B075NK22F9,powabud,https://www.amazon.co.uk/dp/B075NK22F9,"<ul><li>Powabud 3 in 1 USB Data Cable</li><li>Colour: White</li><li>30 Pin (iPhone 4/4s, iPod, iPod Classic, iPod Touch, iPod Nano)</li><li>8 Pin (iPhone 6,6 plus, 5, 5s, iPad 4, iPad Air, iPad Air 2, iPad Mini, iPad Mini 2, iPad Mini 3)</li><li>Micro USB (Samsung Galaxy, HTC, Motorola, LG, Nokia, Kindle, Kobo</li></ul>",https://images-eu.ssl-images-amazon.com/images/I/51vY%2BkPIsCL.jpg,,,"Powabud 3 in 1 USB Data Cable,Colour: White,30 Pin (iPhone 4/4s, iPod, iPod Classic, iPod Touch, iPod Nano),8 Pin (iPhone 6,6 plus, 5, 5s, iPad 4, iPad Air, iPad Air 2, iPad Mini, iPad Mini 2, iPad Mini 3),Micro USB (Samsung Galaxy, HTC, Motorola, LG, Nokia, Kindle, Kobo",5.88,"Data Cables",Accessories,,NA,"49.9 g",NA
56,5060108292153,B007C1DEWG,Groov-e,https://www.amazon.co.uk/dp/B007C1DEWG,"<ul><li>The Groov-e 3.5mm Audio cable set is the ideal partner for your ipod, iphone or mp3 music device. The pack comes with a headphone splitter so you can split and share your music - enjoying it together! The coloured sets also come with a 3.5mm jack to jack plug which is ideal for plugging your music device straight into a speaker so that everyone can enjoy your music!</li><li>3.5mm Audio cable Set</li><li>Ideal set to share your music.</li><li>Headphone Splitter</li><li>Stereo Jack Plug to Plug</li></ul>",https://images-eu.ssl-images-amazon.com/images/I/31jRfxw4f9L.jpg,GVAC2/PK,,"3.5mm Audio cable Set,Headphone Splitter,Stereo Jack Plug to Plug",0.01,Adapters,Cables,,NA,"18.1 g",NA
