ean,asin,Weblink,product_description,image_location,Amazon_Item_model_number,Amazon_Bestsellers_Rank,Bullet_Description,Amazon_Landed_Price,IPG_Cat_Desc_1_name,IPG_Cat_Desc_1_P,packagedimensions_height,packagedimensions_length,packagedimensions_width,packagedimensions_weight,itemdimensions_height,itemdimensions_length,itemdimensions_width,itemdimensions_weight
4048500322877,B006ZLRS0I,https://www.amazon.com/dp/B006ZLRS0I,"Montana Acrylic Markers are water-based, pigmented, acrylic matte colors that match colors available in the Montana Gold spray paint cans. The paint is water-proof and abrasion proof - allowing application to almost any surface including canvas, wood, metal, and glass. Fine nib is 2mm and can be replaced.",https://images-eu.ssl-images-amazon.com/images/I/31k-nAjlhHL.jpg,,1851834,"Paint marker - water-proof - 2mm fine tip - red,High concentration of lightfast pigments - covers well,Abrasive-proof - can be used on almost any surface,Clear barrel allows for viewing available ink - refills available,Safe - solvent-free - ACMI approved AP nontoxic",2.25,"Permanent Markers & Marker Pens","Home & Garden",,,,,5.7,0.7,0.7,0.05
4048500323089,B006ZLRW6I,https://www.amazon.com/dp/B006ZLRW6I,"Montana Acrylic Markers are water-based, pigmented, acrylic matte colors that match colors available in the Montana Gold spray paint cans. The paint is water-proof and abrasion proof - allowing application to almost any surface including canvas, wood, metal, and glass. Fine nib is 2mm and can be replaced.",https://images-eu.ssl-images-amazon.com/images/I/01x5IlMbnGL.jpg,MXA323089,719085,"Paint marker - water-proof - 2mm fine tip - white pure,High concentration of lightfast pigments - covers well,Abrasive-proof - can be used on almost any surface,Clear barrel allows for viewing available ink - refills available,Safe - solvent-free - ACMI approved AP nontoxic",3.70,"Permanent Markers & Marker Pens","Home & Garden",0.5,5.4,0.6,0.02,5.75,0.63,0.63,
4048500322839,B006ZLRURY,https://www.amazon.com/dp/B006ZLRURY,"Montana Acrylic Markers are water-based, pigmented, acrylic matte colors that match colors available in the Montana Gold spray paint cans. The paint is water-proof and abrasion proof - allowing application to almost any surface including canvas, wood, metal, and glass. Fine nib is 2mm and can be replaced.",https://images-eu.ssl-images-amazon.com/images/I/21tVuIjfQZL.jpg,,3431027,"Paint marker - water-proof - 2mm fine tip - yellow,High concentration of lightfast pigments - covers well,Abrasive-proof - can be used on almost any surface,Clear barrel allows for viewing available ink - refills available,Safe - solvent-free - ACMI approved AP nontoxic",3.70,Markers,"Home & Garden",0.8,5.7,0.9,0.05,5.7,0.7,0.7,0.04
4048500323096,B00769GA6G,https://www.amazon.com/dp/B00769GA6G,"Montana ACRYLIC - Marker 2mm Outline Silver",https://images-eu.ssl-images-amazon.com/images/I/21jIFm7GuUL.jpg,MXA323096,3871187,"Paint marker - water-proof - 2mm fine tip - outline silver,High concentration of lightfast pigments - covers well,Abrasive-proof - can be used on almost any surface,Clear barrel allows for viewing available ink - refills available,Safe - solvent-free - ACMI approved AP nontoxic",3.70,"Pens, Pencils & Writing Supplies","Home & Garden",0.2,5.8,1.9,0.02,5.7,0.7,0.7,
4048500323171,B006VV5OUI,https://www.amazon.com/dp/B006VV5OUI,"Montana ACRYLIC - Marker 15mm Shock Red",https://images-eu.ssl-images-amazon.com/images/I/312rbtrkFwL.jpg,12345,465854,,6.90,"Permanent Markers & Marker Pens","Markers & Highlighters",0.94,6.3,1.18,0.18,6.3,1.1,1.1,0.16
4048500323416,B006VV5S40,https://www.amazon.com/dp/B006VV5S40,"Montana Acrylic Markers are water-based, pigmented, acrylic matte colors that match colors available in the Montana Gold spray paint cans. The paint is water-proof and abrasion proof - allowing application to almost any surface including canvas, wood, metal, and glass. Standard nib is 15mm and can be replaced.",https://images-eu.ssl-images-amazon.com/images/I/21CZ2BDexPL.jpg,1131,1974673,"Paint marker - water-proof - 15mm standard tip - white pure,High concentration of lightfast pigments - covers well,Abrasive-proof - can be used on almost any surface,Clear barrel allows for viewing available ink - refills available,Safe - solvent-free - ACMI approved AP nontoxic",9.18,"Permanent Markers & Marker Pens","Home & Garden",0.94,5.98,1.18,0.13,6,1.09,1.09,
4048500323133,B006VV5LHE,https://www.amazon.com/dp/B006VV5LHE,"Montana Acrylic Markers are water-based, pigmented, acrylic matte colors that match colors available in the Montana Gold spray paint cans. The paint is water-proof and abrasion proof - allowing application to almost any surface including canvas, wood, metal, and glass. Standard nib is 15mm and can be replaced.",https://images-eu.ssl-images-amazon.com/images/I/312Ad0tjoML.jpg,1234,4809170,"Paint marker - water-proof - 15mm standard tip - yellow,High concentration of lightfast pigments - covers well,Abrasive-proof - can be used on almost any surface,Clear barrel allows for viewing available ink - refills available,Safe - solvent-free - ACMI approved AP nontoxic",6.65,"Permanent Markers & Marker Pens","Home & Garden",0.94,5.98,1.1,0.18,6.3,1.1,1.1,0.16
0780804851762,B00DUGWJGO,https://www.amazon.com/dp/B00DUGWJGO,"Reevs new watercolour gummed pads contains 12 sheets of acid free 190gsm weighted paper in A3 size",https://images-eu.ssl-images-amazon.com/images/I/51C4DF8HpdL.jpg,8490655,53529,"Reeves A3 water colour pad are gummed and acid free,There are 12 sheets of paper included in the pad,The pad is A3 size so you can use it to create larger artworks,Each sheet is thick 190 gsm paper, designed for water colour artworks",7.66,"Drawing Pads & Books",Paper,0.59,16.73,11.81,1.01,0.28,16.54,11.69,
8422830203147,B00N3YSO0S,https://www.amazon.com/dp/B00N3YSO0S,,https://images-eu.ssl-images-amazon.com/images/I/41BmwGKC4CL.jpg,20330010,8012,"Natural Clay,High Plasticity,Smooth and Fine Texture,Does not Stain,Can be thrown on a potter's wheel",5.95,"School & Educational Supplies","Arts & Crafts",1.1,8.35,3.94,2.2,1.18,8.66,3.94,2.2
0766416750006,B0027IVU5C,https://www.amazon.com/dp/B0027IVU5C,"With this 75 ml pot you can paint more than 200 faces. This professionally used paint is destined for those who look for quality and safety. It is not toxic and suitable for sensitive skin, especially those of children and it is waterbased, meaning it can be removed very easily. All Snazaroo products are produced in conformity with the European Union, FDA (Food and Drug Administration) standards. Toys as well as cosmetics. Not advisable for children under 3 years. To be used 18 months after opening. It is perfect for a professional looking make-up at theme parties or carnival.",https://images-eu.ssl-images-amazon.com/images/I/41LdgFaY-YL.jpg,1175000,232120,"An individual 75 ml Pot of Face Paint which will paint upto 450 full faces depending on thickness of paint applied,Skin Friendly - Snazaroo face paints are specially formulated to be friendly to the most delicate skins,Fragrance free and Non Toxic,Snazaroo face paints are all water based and easy to remove,Ideal for kids, adults and professional face painters",7.95,"Face Paints","Regular Stores",1.1,2.52,2.44,0.35,1,2.62,2.62,
0766416123787,B0018A2ZRW,https://www.amazon.com/dp/B0018A2ZRW,"For body and face.",https://images-eu.ssl-images-amazon.com/images/I/51U6CecoMSL.jpg,1115378,10068,"Skin friendly,Easy to apply and remove,Ideal for all your special occasions and festivities,Fully compliant with the EU and FDA toy and cosmetics regulations,To be used within 18 months after opening the lid",2.96,"Home & Garden",Accessories,1.18,1.57,1.57,0.09,1.57,1.57,1.18,0.07
0766416652430,B0019HJW2K,https://www.amazon.com/dp/B0019HJW2K,"A creamy water-based make-up that can be applied without water for maximum cover.",https://images-eu.ssl-images-amazon.com/images/I/41ApY6MKcnL.jpg,1198210,113254,"250ml pot.,Skin friendly.,Easy to apply and remove.,Perfect for all your special occasions and festivities.,Fully compliant with the EU (European Union) and FDA (Food and Drug Administration) toy and cosmetics regulations.",7.95,"Party Hats, Masks & Accessories",Accessories,2.76,3.31,2.91,0.93,2.75,3.5,3.5,0.83
0766416675200,B0019HUV9I,https://www.amazon.com/dp/B0019HUV9I,"Product Description:Either Fake wounds, warts boils or other gruesome things. This Fx will do the job, add some fake blood to finish the effect and gross your friends and family out. An easy makeup to apply and remove. All Snazaroo face paints are Non toxic, Fragrance free and Skin friendly. Snazaroo is suitable for all skin types, however it is always recommended you do a skin patch test on a small area before full application.",https://images-eu.ssl-images-amazon.com/images/I/51%2BKA0MtVLL.jpg,1198120,35103,"75 ml pot,Skin friendly. Easy to apply and remove,Good for all your occasions and festivities,Fully compliant with the EU (European Union) and FDA (Food and Drug Administration) toy and cosmetic regulations,Packaging may vary",5.65,"Party Hats, Masks & Accessories",Accessories,0.79,2.44,2.36,0.04,,,,
0000050947195,B000OL3U9I,https://www.amazon.com/dp/B000OL3U9I,"Winsor & Newton Designer Gouache is accepted today as the finest quality available, with a wide colour spectrum catering for both designers and fine artists. An unsurpassed covering power is achieved by the high level of pigmentation and the brilliance of colour from the use of pure pigments, producing an even flow of colour for flat washes without streaking.",https://images-eu.ssl-images-amazon.com/images/I/419%2Bqh5nwOL.jpg,0605748,32655,"Opaque Water Colours renowned for their colour brilliance & matt finish.,Series: 1 / Colour Code: 748 / Colour Index: PW5,Permanence: A / Opacity: Opaque,Includes a 0.47oz / 14ml tube of Winsor & Newton Designers Gouache",3.75,Paints,Painting,0.65,2.95,1.05,0.05,2.91,0.79,1.18,0.05
5012572009751,B0052YD1HI,https://www.amazon.com/dp/B0052YD1HI,"Galeria Flow Formula Acrylic Colour is ideal for artists who require large quantities of good quality acrylic at an economic price.</P><P></P><P>Extremely versatile and suitable for a variety of techniques, Galeria is carefully formulated to produce 50 strong vibrant colours, with a free flowing consistency which maintains its body and retains brush marks.</P><P></P><P>Also available in the Winsor and Newton Galeria Acrylic range is two tube sets containing a selection of Galeria colours in the popular 60ml tube size. The 6 tube set contains a basic colour palette and the 10 tube set has a wider selection of colours:</P><P></P><P>-Stock Code: WNGLS6 (6 Tube Set)</P><P>-Stock Code: WNGLS10 (10 Tube Set)",https://images-eu.ssl-images-amazon.com/images/I/417ZZkpxpGL.jpg,2154644,96901,"High pigment strength, opacity & permanence for professional results,Excellent brilliance of colour, high levels of pigment strength, opacity & permanence,From the Winsor & Newton range",19.99,Paints,Painting,3.39,6.54,6.06,3.26,,,,3.09
0094376985894,B004O7FDWU,https://www.amazon.com/dp/B004O7FDWU,"Winsor and Newton Artists' Oil colour owes its reputation for supreme quality to the careful selection of the very finest pigments. These paints are unmatched for purity, quality and reliability.",https://images-eu.ssl-images-amazon.com/images/I/417U3QVHrbL.jpg,1237748,41624,"The highest professional quality traditional oil colour made from the finest pigments,Unmatched for its purity, quality and reliability,120 colours in the range",19.00,Paints,Painting,1.97,8.74,2.13,1.23,8.58,1.93,1.93,1.28
0094376991208,B0060KR4J4,https://www.amazon.com/dp/B0060KR4J4,"Brilliant colour that stays brilliant!</P><P></P><P>The full range of 80 colours is available in 60ml tubes and a range of colours are available in 200ml offering an unrivalled richness, intensity and depth of colour.</P><P></P><P>Not only are the colours brilliant when wet but they remain as bright when they are dry due to their high pigment strength, single highest quality pigments and a new revolutionary transparent binder. Formulated to allow for a longer working time, with no colour shift or darkening of tone, what you see is what you get!",https://images-eu.ssl-images-amazon.com/images/I/41hVwZbNR%2BL.jpg,2337415,59967,"Our highest quality professional acrylic with unrivalled colour brilliance that stays brilliant when wet & dry.,Series: 1 / Colour Code: 415 / Colour Index: PW6,Permanence: AA / Opacity: Semi-opaque,Includes a 6.75oz / 200ml tube of Winsor & Newton Professional Acrylic Colour,Conforms to ASTM D4236",12.93,Paints,Painting,1.9,8.7,2,0.55,8.58,1.93,1.93,0.53
0094376937237,B000OT5XCW,https://www.amazon.com/dp/B000OT5XCW,"This Professional Acrylic range from Winsor & Newton is their highest quality acrylics. This range combines their colour making expertise with the very latest developments in resin technology. The 80 colours are brilliant when wet and remain as bright when dry. They colours do not shift from from wet to dry, making it easier to colour match from palette to canvas. These Winsor and Newton paint colours combine to create the cleanest, brightest spectrum and the best possible colour mixing opportunities.<br /> The paints have a slightly longer working time compared to other acrylics, making for greater versatility in approach. The consistency of the colour is smooth, thick and buttery with no stringiness. The colour blends easily and can be mixed with mediums or thinned with water for watercolour techniques. It also retains brushstrokes for excellent impasto effects.",https://images-eu.ssl-images-amazon.com/images/I/41N7NIBI3%2BL.jpg,2337644,25456,"Our highest quality professional acrylic with unrivalled colour brilliance that stays brilliant when wet & dry.,Series: 1 / Colour Code: 644 / Colour Index: PW6,Permanence: AA / Opacity: Opaque,Includes a 6.75oz / 200ml tube of Winsor & Newton Professional Acrylic Colour,Conforms to ASTM D4236",12.93,Paints,Painting,1.89,8.82,1.97,0.66,8.58,1.93,1.93,0.01
